body_index,force_x,force_y
365,-1.70823e+07,-7.82375e+06
366,-3.55898e+06,-1.89782e+07
367,5.89849e+06,1.93787e+07
368,-1.99595e+07,1.1793e+06
369,-3.00721e+06,1.90563e+07
370,-9.03113e+06,1.74207e+07
371,-5.58764e+06,-1.88824e+07
372,1.44982e+06,1.79276e+07
373,7.6543e+06,1.82155e+07
374,-5.22334e+06,1.98326e+07
375,1.7686e+06,1.88945e+07
376,-1.34029e+07,1.32586e+07
377,-1.76291e+07,-1.05562e+06
378,1.87682e+07,3.84499e+06
379,399683,-1.97449e+07
380,1.43839e+07,1.31933e+07
381,-1.24564e+06,1.97992e+07
382,1.59967e+07,-8.36792e+06
383,1.83952e+07,-8.70613e+06
384,1.8761e+07,-1.59004e+06
385,5.06656e+06,-1.80408e+07
386,8.3475e+06,-1.67146e+07
387,-6.32586e+06,1.78477e+07
388,-1.9035e+07,-1.94703e+06
389,1.39896e+07,-1.31373e+07
390,1.71726e+07,8.43905e+06
391,-71653.4,1.98034e+07
392,1.03406e+06,-1.90817e+07
393,1.77715e+07,-4.83971e+06
394,-1.88999e+07,2.39224e+06
395,1.76307e+07,-9.46878e+06
396,-196909,1.85356e+07
397,1.42336e+07,1.07885e+07
398,1.68723e+07,6.88665e+06
399,-1.62824e+07,-8.9985e+06
400,-1.18393e+07,1.36241e+07
401,8.83514e+06,1.62694e+07
402,-1.00991e+07,1.48681e+07
403,-7.48199e+06,1.64837e+07
404,1.0873e+07,-1.35769e+07
405,-1.32164e+07,-1.18642e+07
406,-5.56049e+06,-1.77141e+07
407,9.4691e+06,1.48147e+07
408,8.75118e+06,-1.63359e+07
409,-1.16519e+07,-1.2843e+07
410,-9.24156e+06,1.51672e+07
411,7.18268e+06,-1.65232e+07
412,-3.60665e+06,-1.78742e+07
413,1.77589e+07,-1.00748e+06
414,1.63794e+07,-7.78686e+06
415,-1.1493e+07,-1.31961e+07
416,1.02469e+07,-1.39273e+07
417,-1.22781e+07,1.2099e+07
418,-4.67841e+06,1.71571e+07
419,1.4436e+07,8.46176e+06
420,-1.71781e+07,-245301
421,-1.26155e+07,1.27495e+07
422,-1.61588e+07,-5.71821e+06
423,-4.94933e+06,-1.79094e+07
424,-1.6942e+07,6.82547e+06
425,-7.61755e+06,1.57702e+07
426,-1.68861e+07,-3.45045e+06
427,-3.6179e+06,-1.73369e+07
428,4.02954e+06,-1.59747e+07
429,-1.73684e+07,-104266
430,1.28138e+07,1.08435e+07
431,-1.44848e+07,7.12566e+06
432,1.12657e+06,1.86529e+07
433,1.67834e+07,-4.08198e+06
434,1.17785e+07,1.1741e+07
435,1.98032e+06,1.81149e+07
436,-1.23318e+07,-1.11584e+07
437,-1.7264e+07,-620655
438,-1.43881e+07,-8.35732e+06
439,4.81233e+06,-1.64024e+07
440,-3.86516e+06,-1.73643e+07
441,-641621,1.68954e+07
442,7.47721e+06,-1.48328e+07
443,-1.66623e+07,-2.25265e+06
444,-6.88846e+06,-1.39995e+07
445,-1.18265e+07,1.11185e+07
446,9.17352e+06,-1.43292e+07
447,-1.81919e+07,-1.45883e+06
448,-8.28314e+06,1.50733e+07
449,1.16183e+07,1.17483e+07
450,-1.68971e+07,-930365
451,1.09837e+07,1.24353e+07
452,1.4459e+07,5.73931e+06
453,-1.10644e+07,-1.17062e+07
454,1.00965e+07,-1.47651e+07
455,-796743,-1.65287e+07
456,3.5516e+06,1.59117e+07
457,1.35001e+07,-9.28023e+06
458,-8.41525e+06,1.24566e+07
459,1.28273e+06,-1.60774e+07
460,-1.03487e+07,1.34764e+07
461,1.27956e+07,9.86165e+06
462,-7.96911e+06,-1.46882e+07
463,9.29684e+06,1.32746e+07
464,-1.61048e+06,1.61398e+07
465,-6.93656e+06,-1.49425e+07
466,-1.20107e+07,9.1932e+06
467,-1.31683e+07,9.84555e+06
468,-3.86461e+06,-1.66516e+07
469,6.08795e+06,1.43481e+07
470,-1.09739e+07,-1.05051e+07
471,4.82277e+06,-1.56276e+07
472,-3.52458e+06,1.47743e+07
473,1.41714e+07,6.77313e+06
474,-1.58088e+07,-4.34744e+06
475,1.59035e+07,1.35553e+06
476,7.55918e+06,1.23157e+07
477,-1.48792e+07,6.3526e+06
478,-1.31643e+07,9.21424e+06
479,-7.58172e+06,-1.42131e+07
480,1.41248e+07,-5.77783e+06
481,-1.06221e+07,1.13575e+07
482,-6.25712e+06,1.46464e+07
483,-8.94498e+06,-1.16968e+07
